,1.0,3.0,6.0,8.0,11.0,13.0,16.0,18.0,21.0,23.0,26.0,28.0,31.0,33.0,36.0,38.0,41.0,43.0,46.0,48.0,51.0,53.0,56.0,58.0,61.0,63.0,66.0,68.0,71.0,73.0,76.0,78.0,81.0,83.0,86.0,88.0,91.0,93.0,96.0,98.0,101.0,103.0,106.0,108.0,111.0,113.0,116.0,118.0,121.0,123.0,126.0,128.0,131.0,133.0,136.0,138.0,141.0,143.0,146.0,148.0,151.0,153.0,156.0,158.0,161.0,163.0,166.0,168.0,171.0,173.0,176.0,178.0,181.0,183.0,186.0,188.0,191.0,193.0,196.0,198.0,201.0,203.0,206.0,208.0,211.0,213.0,216.0,218.0,221.0,223.0,226.0,228.0,231.0,233.0,236.0,238.0,241.0,243.0,246.0,248.0,251.0,253.0,256.0,258.0,261.0,263.0,266.0,268.0,271.0,273.0,276.0,278.0,281.0,283.0,286.0,288.0,291.0,293.0,296.0,298.0,301.0,303.0,306.0,309.0,312.0,315.0,319.0,323.0,327.0,331.0,336.0,341.0,346.0,351.0,357.0,363.0,369.0,375.0,382.0,389.0,396.0,403.0,411.0,419.0,427.0,435.0,444.0,453.0,462.0,471.0,481.0,491.0,504.0,523.0,544.0,564.0,585.0,607.0,630.0,654.0,678.0,704.0,730.0,758.0,786.0,816.0,847.0,878.0,911.0,946.0,981.0
2000-01-01 05:00:00,304.97647,304.97635,304.97607,304.97656,304.97687,304.97604,304.9757,304.9762,304.97638,304.97665,304.97638,304.9759,304.97638,304.97705,304.97604,304.97653,304.97638,304.97635,304.97604,304.97614,304.97614,304.97586,304.976,304.97552,304.9759,304.97577,304.97565,304.97638,304.9755,304.97607,304.976,304.97537,304.9758,304.97598,304.9756,304.9758,304.97546,304.9754,304.97565,304.9757,304.97528,304.97528,304.9757,304.97522,304.97546,304.97577,304.97473,304.9749,304.975,304.97516,304.9754,304.9754,304.97522,304.975,304.975,304.97513,304.97546,304.97498,304.97516,304.97534,304.97546,304.97504,304.9749,304.9749,304.97534,304.97495,304.97467,304.97467,304.97452,304.9744,304.97488,304.97485,304.97482,304.9748,304.97476,304.97476,304.97473,304.9747,304.97467,304.97464,304.97464,304.9746,304.97458,304.97455,304.9745,304.97446,304.97443,304.9744,304.97437,304.97433,304.9743,304.9743,304.97427,304.97424,304.97424,304.9742,304.97418,304.97418,304.97415,304.97415,304.97412,304.97412,304.9741,304.97406,304.97403,304.974,304.97397,304.97394,304.97388,304.97385,304.9738,304.97375,304.97372,304.9737,304.97366,304.97363,304.9736,304.97357,304.97354,304.9735,304.97348,304.97345,304.97342,304.9734,304.97336,304.9733,304.97324,304.97318,304.9731,304.97302,304.97293,304.97284,304.97275,304.97263,304.97253,304.97247,304.97238,304.9723,304.9722,304.9721,304.972,304.97186,304.97174,304.9716,304.97144,304.97134,304.97128,304.9712,304.971,304.97076,304.9705,304.97015,304.96976,304.96912,304.96863,304.9694,304.97797,305.039,305.3479,306.18384,307.60138,309.41507,311.24667,312.62805,313.1398,313.22922,313.295,313.38766,313.4868,313.58914,313.6956
2000-01-01 05:10:00,304.97543,304.97543,304.9754,304.97537,304.97534,304.9753,304.97528,304.97525,304.9752,304.97516,304.97513,304.9751,304.97504,304.975,304.975,304.97498,304.97495,304.97495,304.9749,304.97488,304.97488,304.97485,304.97485,304.97482,304.9748,304.9748,304.97476,304.97476,304.97473,304.97473,304.9747,304.9747,304.97467,304.97467,304.97464,304.97464,304.9746,304.9746,304.97458,304.97458,304.97455,304.97455,304.97452,304.97452,304.9745,304.9745,304.97446,304.97443,304.97443,304.97437,304.97433,304.9743,304.97427,304.97424,304.9742,304.97418,304.97415,304.97412,304.9741,304.97406,304.97403,304.97403,304.974,304.97397,304.97397,304.97394,304.9739,304.9739,304.97388,304.97385,304.97382,304.97382,304.9738,304.97375,304.97375,304.97375,304.97375,304.97372,304.97372,304.9737,304.9737,304.9737,304.97366,304.97366,304.97363,304.97363,304.9736,304.97357,304.97357,304.97354,304.97354,304.9735,304.9735,304.97348,304.97348,304.97345,304.97345,304.97342,304.97342,304.9734,304.97336,304.97336,304.97333,304.9733,304.97327,304.97324,304.9732,304.97314,304.9731,304.97308,304.97305,304.97302,304.973,304.97293,304.9729,304.97287,304.97284,304.9728,304.97278,304.97275,304.97272,304.97272,304.97266,304.97263,304.9726,304.97256,304.97253,304.9725,304.97247,304.9724,304.97238,304.97235,304.9723,304.9722,304.9721,304.97205,304.972,304.97192,304.97186,304.9718,304.9717,304.97165,304.97156,304.9714,304.97122,304.97104,304.97083,304.97052,304.97012,304.96973,304.96933,304.96896,304.96848,304.96762,304.96716,304.96844,304.97794,305.04355,305.36484,306.20694,307.61887,309.42224,311.24948,312.6298,313.13882,313.22803,313.2948,313.3877,313.48682,313.58917,313.6956
2000-01-01 05:20:00,304.97437,304.97433,304.97433,304.9743,304.9743,304.97427,304.97424,304.9742,304.97418,304.97415,304.97412,304.97412,304.9741,304.97406,304.97403,304.974,304.974,304.97397,304.97394,304.97394,304.9739,304.97388,304.97388,304.97385,304.97385,304.97382,304.97382,304.97382,304.9738,304.9738,304.97375,304.97375,304.97375,304.97375,304.97372,304.97372,304.97372,304.97372,304.9737,304.9737,304.9737,304.97366,304.97366,304.97366,304.97363,304.97363,304.9736,304.9736,304.97357,304.97357,304.97357,304.97354,304.97354,304.97354,304.9735,304.9735,304.97348,304.97348,304.97345,304.97345,304.97345,304.97342,304.97342,304.97342,304.97342,304.9734,304.9734,304.97336,304.97336,304.97333,304.97333,304.9733,304.9733,304.97327,304.97324,304.97324,304.9732,304.97318,304.97318,304.97314,304.9731,304.9731,304.97308,304.97305,304.97305,304.97302,304.97302,304.973,304.973,304.97296,304.97293,304.97293,304.9729,304.97287,304.97287,304.97284,304.9728,304.9728,304.97278,304.97278,304.97275,304.97275,304.97272,304.9727,304.9727,304.97266,304.97263,304.9726,304.97256,304.97253,304.97253,304.9725,304.97247,304.97244,304.9724,304.9724,304.97238,304.97235,304.97235,304.97232,304.9723,304.97226,304.9722,304.97217,304.97214,304.9721,304.97205,304.972,304.97192,304.97186,304.9718,304.9717,304.97165,304.97156,304.97147,304.9713,304.9712,304.97104,304.9709,304.97073,304.97052,304.97034,304.97012,304.9699,304.96967,304.96945,304.96927,304.9691,304.9689,304.96863,304.96835,304.96802,304.9674,304.96686,304.96652,304.96765,304.97757,305.0469,305.37985,306.23093,307.63962,309.43164,311.2496,312.62805,313.1394,313.22787,313.2947,313.38773,313.48682,313.58917,313.69562
2000-01-01 05:30:00,304.97363,304.97363,304.9736,304.9736,304.9736,304.97357,304.97354,304.97354,304.9735,304.97348,304.97348,304.97345,304.97345,304.97342,304.9734,304.9734,304.97336,304.97336,304.97333,304.97333,304.9733,304.9733,304.97327,304.97327,304.97324,304.97324,304.9732,304.9732,304.97318,304.97318,304.97314,304.97314,304.9731,304.9731,304.97308,304.97308,304.97305,304.97305,304.97302,304.97302,304.973,304.973,304.97296,304.97293,304.97293,304.9729,304.9729,304.97287,304.97284,304.97284,304.9728,304.97278,304.97275,304.97275,304.97272,304.9727,304.97266,304.97263,304.97263,304.9726,304.97256,304.97253,304.97253,304.9725,304.9725,304.97247,304.97247,304.97244,304.9724,304.9724,304.97238,304.97235,304.97235,304.97232,304.9723,304.97226,304.97223,304.97223,304.9722,304.97217,304.97217,304.97214,304.9721,304.97208,304.97208,304.97205,304.97202,304.972,304.972,304.97195,304.97192,304.97192,304.9719,304.9719,304.97186,304.97186,304.97183,304.9718,304.97177,304.97174,304.9717,304.97168,304.97168,304.97165,304.97162,304.9716,304.97156,304.9715,304.97147,304.97144,304.9714,304.97137,304.97134,304.9713,304.97128,304.97125,304.97122,304.9712,304.97116,304.97113,304.97107,304.97104,304.971,304.97098,304.97095,304.9709,304.97083,304.97076,304.9707,304.97064,304.97058,304.97052,304.97046,304.97037,304.97025,304.97012,304.96997,304.96985,304.9697,304.96957,304.96942,304.9693,304.96918,304.96906,304.96893,304.9688,304.96872,304.96854,304.96832,304.9681,304.96786,304.96753,304.967,304.96625,304.96576,304.9669,304.9777,305.05234,305.39575,306.2552,307.65732,309.4412,311.2516,312.62656,313.13834,313.2275,313.2947,313.38773,313.48685,313.5892,313.69562
2000-01-01 05:40:00,304.97296,304.97293,304.97293,304.9729,304.97287,304.97284,304.9728,304.97278,304.97275,304.97272,304.97266,304.97263,304.9726,304.9726,304.97256,304.97253,304.9725,304.97247,304.97247,304.97244,304.9724,304.9724,304.97238,304.97235,304.97235,304.97232,304.97232,304.9723,304.97226,304.97226,304.97223,304.9722,304.9722,304.97217,304.97214,304.97214,304.9721,304.97208,304.97208,304.97205,304.97202,304.97202,304.972,304.97195,304.97195,304.97192,304.9719,304.9719,304.97186,304.97183,304.97183,304.9718,304.97177,304.97177,304.97174,304.97174,304.9717,304.9717,304.97168,304.97168,304.97165,304.97162,304.97162,304.9716,304.97156,304.97156,304.97153,304.9715,304.97147,304.97147,304.97144,304.9714,304.97137,304.97134,304.9713,304.9713,304.97128,304.97125,304.97125,304.97122,304.9712,304.97116,304.97113,304.9711,304.97107,304.97104,304.971,304.97098,304.97095,304.97095,304.97092,304.9709,304.97086,304.97083,304.9708,304.97076,304.97073,304.97073,304.9707,304.97067,304.97064,304.97064,304.9706,304.97058,304.97055,304.97055,304.97052,304.9705,304.97046,304.97043,304.9704,304.97037,304.97034,304.9703,304.9703,304.97028,304.97025,304.9702,304.9702,304.97018,304.97015,304.97015,304.97012,304.9701,304.9701,304.97006,304.97003,304.97,304.96994,304.9699,304.96985,304.96982,304.96976,304.9697,304.96964,304.96954,304.96945,304.96936,304.96927,304.96915,304.96896,304.9688,304.96863,304.96844,304.96823,304.96802,304.9678,304.9676,304.9674,304.9672,304.96698,304.9667,304.96637,304.96594,304.96558,304.9673,304.97934,305.05612,305.41086,306.27557,307.67572,309.45157,311.2548,312.6238,313.13757,313.22824,313.29483,313.3877,313.48685,313.5892,313.69562
2000-01-01 05:50:00,304.9721,304.9721,304.97208,304.97208,304.97205,304.97202,304.972,304.97195,304.97192,304.9719,304.97186,304.97186,304.97183,304.9718,304.97177,304.97177,304.97174,304.9717,304.9717,304.97168,304.97168,304.97165,304.97165,304.97162,304.9716,304.9716,304.97156,304.97156,304.97153,304.9715,304.9715,304.97147,304.97147,304.97144,304.9714,304.9714,304.97137,304.97134,304.97134,304.9713,304.9713,304.97128,304.97125,304.97125,304.97122,304.9712,304.9712,304.97116,304.97113,304.97113,304.9711,304.97107,304.97107,304.97104,304.971,304.97098,304.97098,304.97095,304.97092,304.9709,304.9709,304.97086,304.97083,304.9708,304.9708,304.97076,304.97073,304.97073,304.9707,304.97067,304.97064,304.9706,304.9706,304.97058,304.97055,304.97052,304.97052,304.9705,304.97046,304.97043,304.97043,304.9704,304.97037,304.97034,304.9703,304.97028,304.97028,304.97025,304.9702,304.97018,304.97018,304.97015,304.97012,304.9701,304.9701,304.97006,304.97003,304.97,304.96997,304.96994,304.9699,304.96988,304.96988,304.96985,304.96982,304.9698,304.96976,304.96973,304.9697,304.96967,304.9696,304.96957,304.96954,304.9695,304.96948,304.96948,304.96945,304.96942,304.96942,304.9694,304.96936,304.96936,304.96933,304.9693,304.96927,304.96924,304.9692,304.96918,304.96912,304.96906,304.969,304.96893,304.96887,304.9688,304.96872,304.96863,304.96857,304.96844,304.96835,304.96823,304.9681,304.968,304.96783,304.96768,304.96753,304.96735,304.96716,304.96695,304.96677,304.96658,304.9664,304.96616,304.96585,304.96542,304.96524,304.9668,304.97977,305.06482,305.42517,306.29776,307.6994,309.46255,311.25073,312.61563,313.13828,313.22964,313.29498,313.3877,313.48685,313.5892,313.69565
2000-01-01 06:00:00,304.9713,304.9713,304.97128,304.97125,304.97125,304.97122,304.9712,304.97116,304.97113,304.9711,304.97107,304.97104,304.971,304.97098,304.97095,304.97095,304.97092,304.9709,304.9709,304.97086,304.97086,304.97083,304.97083,304.9708,304.97076,304.97076,304.97073,304.97073,304.9707,304.9707,304.97067,304.97067,304.97064,304.97064,304.9706,304.97058,304.97058,304.97055,304.97055,304.97052,304.97052,304.9705,304.9705,304.97046,304.97046,304.97043,304.9704,304.9704,304.97037,304.97037,304.97034,304.97034,304.9703,304.97028,304.97028,304.97025,304.97025,304.9702,304.9702,304.97018,304.97015,304.97015,304.97012,304.9701,304.9701,304.97006,304.97003,304.97003,304.97,304.96997,304.96994,304.96994,304.9699,304.96988,304.96988,304.96985,304.96982,304.96982,304.9698,304.96976,304.96976,304.96973,304.9697,304.9697,304.96967,304.96964,304.96964,304.9696,304.96957,304.96954,304.96954,304.9695,304.96948,304.96945,304.96945,304.96942,304.9694,304.96936,304.96936,304.96933,304.9693,304.96927,304.96927,304.96924,304.9692,304.96918,304.96915,304.96912,304.9691,304.96906,304.96902,304.969,304.96896,304.96893,304.9689,304.96887,304.96884,304.9688,304.96878,304.96875,304.96872,304.9687,304.96866,304.96863,304.9686,304.96854,304.96848,304.9684,304.96835,304.9683,304.9682,304.96814,304.96805,304.96796,304.9679,304.9678,304.9677,304.96762,304.96753,304.9674,304.9673,304.96713,304.96698,304.96683,304.96667,304.96652,304.96637,304.9662,304.96594,304.9657,304.96542,304.96512,304.96463,304.964,304.96362,304.96573,304.9809,305.07233,305.4442,306.32388,307.72052,309.47162,311.2489,312.60886,313.1368,313.2302,313.29507,313.38773,313.48688,313.58923,313.69565
2000-01-01 06:10:00,304.97046,304.97046,304.97043,304.97043,304.9704,304.97037,304.97037,304.97034,304.9703,304.97028,304.97025,304.9702,304.9702,304.97018,304.97015,304.97015,304.97012,304.97012,304.9701,304.9701,304.97006,304.97006,304.97003,304.97003,304.97,304.97,304.97,304.96997,304.96997,304.96994,304.96994,304.9699,304.9699,304.96988,304.96988,304.96985,304.96985,304.96982,304.9698,304.9698,304.96976,304.96976,304.96973,304.96973,304.9697,304.96967,304.96967,304.96964,304.96964,304.9696,304.96957,304.96957,304.96954,304.9695,304.9695,304.96948,304.96945,304.96945,304.96942,304.9694,304.9694,304.96936,304.96933,304.96933,304.9693,304.96927,304.96927,304.96924,304.96924,304.9692,304.96918,304.96918,304.96915,304.96912,304.96912,304.9691,304.96906,304.96902,304.969,304.96896,304.96893,304.9689,304.96887,304.96884,304.9688,304.96878,304.96875,304.96872,304.9687,304.96866,304.96863,304.9686,304.96857,304.96854,304.9685,304.9685,304.96848,304.96844,304.9684,304.96838,304.96835,304.96835,304.96832,304.9683,304.96826,304.96823,304.9682,304.96817,304.96814,304.9681,304.96805,304.96802,304.968,304.96796,304.96793,304.9679,304.96786,304.96783,304.9678,304.96774,304.9677,304.96768,304.96765,304.96762,304.96756,304.9675,304.96744,304.96738,304.96732,304.96725,304.9672,304.9671,304.96704,304.96695,304.96686,304.96677,304.96667,304.96655,304.96646,304.96634,304.96622,304.9661,304.96597,304.96585,304.96573,304.9656,304.96542,304.96524,304.96503,304.96478,304.96454,304.9643,304.96393,304.96344,304.96335,304.96582,304.98172,305.07687,305.46313,306.3502,307.7419,309.4797,311.24762,312.60596,313.13535,313.2303,313.2952,313.38773,313.48685,313.58923,313.69568
2000-01-01 06:20:00,304.96967,304.96967,304.96967,304.96964,304.9696,304.9696,304.96957,304.96954,304.9695,304.96948,304.96945,304.96942,304.9694,304.9694,304.96936,304.96933,304.96933,304.9693,304.96927,304.96927,304.96924,304.96924,304.9692,304.9692,304.96918,304.96918,304.96915,304.96912,304.96912,304.9691,304.9691,304.96906,304.96902,304.96902,304.969,304.96896,304.96896,304.96893,304.9689,304.9689,304.96887,304.96884,304.96884,304.9688,304.96878,304.96875,304.96875,304.96872,304.96872,304.9687,304.9687,304.96866,304.96863,304.96863,304.9686,304.9686,304.96857,304.96854,304.96854,304.9685,304.96848,304.96844,304.96844,304.9684,304.96838,304.96835,304.96832,304.96832,304.9683,304.96826,304.96823,304.96823,304.9682,304.96817,304.96814,304.9681,304.96808,304.96805,304.96802,304.968,304.96796,304.96793,304.9679,304.96786,304.96783,304.96783,304.9678,304.96777,304.96774,304.9677,304.96768,304.96762,304.9676,304.96756,304.96753,304.9675,304.96747,304.96744,304.9674,304.96738,304.96735,304.96732,304.9673,304.96725,304.96722,304.9672,304.96716,304.96713,304.9671,304.96707,304.96704,304.967,304.96698,304.96695,304.96692,304.9669,304.96686,304.96683,304.9668,304.96677,304.96674,304.9667,304.96664,304.9666,304.96655,304.9665,304.96643,304.96637,304.9663,304.96625,304.96616,304.9661,304.966,304.96594,304.96588,304.96582,304.96576,304.96567,304.9656,304.96555,304.96545,304.9654,304.9653,304.96518,304.9651,304.96497,304.96484,304.9647,304.96454,304.96436,304.96417,304.96393,304.96356,304.96313,304.9631,304.96597,304.98334,305.08197,305.47736,306.3735,307.763,309.48917,311.2474,312.60577,313.13522,313.2297,313.29504,313.3878,313.48688,313.58923,313.69568
2000-01-01 06:30:00,304.96878,304.96878,304.96878,304.96875,304.96872,304.9687,304.96866,304.96863,304.9686,304.96857,304.9685,304.96848,304.96848,304.96844,304.9684,304.96838,304.96835,304.96835,304.96832,304.9683,304.9683,304.96826,304.96823,304.96823,304.9682,304.9682,304.96817,304.96817,304.96814,304.9681,304.9681,304.96808,304.96805,304.96805,304.96802,304.968,304.968,304.96796,304.96793,304.96793,304.9679,304.96786,304.96786,304.96783,304.9678,304.9678,304.96777,304.96774,304.9677,304.9677,304.96768,304.96768,304.96765,304.96762,304.96762,304.9676,304.96756,304.96756,304.96753,304.9675,304.9675,304.96747,304.96744,304.9674,304.96738,304.96735,304.96735,304.96732,304.9673,304.96725,304.96722,304.9672,304.9672,304.96716,304.96713,304.96713,304.9671,304.96707,304.96704,304.96704,304.967,304.96698,304.96695,304.96692,304.9669,304.96686,304.96683,304.9668,304.96677,304.96674,304.9667,304.96667,304.96664,304.9666,304.9666,304.96658,304.96652,304.9665,304.96646,304.96643,304.9664,304.96637,304.96634,304.9663,304.96628,304.96625,304.96625,304.96622,304.9662,304.96616,304.96613,304.9661,304.96606,304.96603,304.966,304.96597,304.96594,304.96588,304.96585,304.96582,304.9658,304.96576,304.96573,304.9657,304.96567,304.96564,304.9656,304.96558,304.96555,304.9655,304.96545,304.96542,304.96536,304.9653,304.96524,304.96518,304.96512,304.96503,304.96497,304.9649,304.96484,304.96478,304.9647,304.96463,304.96454,304.96448,304.9644,304.96426,304.96417,304.96402,304.96387,304.96368,304.96344,304.96317,304.9633,304.9661,304.98392,305.0864,305.4926,306.39462,307.7815,309.5001,311.24966,312.60648,313.1344,313.22903,313.29498,313.38782,313.4869,313.58926,313.69568
2000-01-01 06:40:00,304.96783,304.9678,304.9678,304.96777,304.96774,304.9677,304.96768,304.96765,304.96762,304.9676,304.96756,304.96753,304.9675,304.96747,304.96747,304.96744,304.9674,304.9674,304.96738,304.96735,304.96735,304.96732,304.96732,304.9673,304.9673,304.96725,304.96725,304.96722,304.96722,304.9672,304.96716,304.96716,304.96713,304.96713,304.9671,304.96707,304.96707,304.96704,304.967,304.967,304.96698,304.96698,304.96695,304.96692,304.96692,304.9669,304.9669,304.96686,304.96683,304.96683,304.9668,304.96677,304.96677,304.96674,304.9667,304.9667,304.96667,304.96664,304.9666,304.96658,304.96658,304.96655,304.96652,304.9665,304.96646,304.96643,304.96643,304.9664,304.96637,304.96637,304.96634,304.9663,304.9663,304.96628,304.96625,304.96625,304.96622,304.9662,304.96616,304.96616,304.96613,304.9661,304.9661,304.96606,304.96603,304.966,304.96597,304.96597,304.96594,304.9659,304.96588,304.96585,304.96582,304.96582,304.9658,304.96576,304.96573,304.9657,304.9657,304.96567,304.96564,304.9656,304.96558,304.96555,304.96555,304.9655,304.96548,304.96545,304.96542,304.9654,304.96536,304.96536,304.96533,304.9653,304.9653,304.96527,304.96524,304.9652,304.9652,304.96518,304.96515,304.96515,304.96512,304.96512,304.9651,304.96506,304.96506,304.96503,304.965,304.96497,304.96494,304.9649,304.96484,304.9648,304.96478,304.96472,304.9647,304.96463,304.96457,304.96454,304.96448,304.96442,304.96436,304.96432,304.96426,304.9642,304.9641,304.964,304.96384,304.96365,304.96347,304.96326,304.96298,304.96262,304.96283,304.96622,304.98474,305.09128,305.50693,306.4142,307.80023,309.51126,311.25287,312.60547,313.13367,313.2292,313.29507,313.38782,313.48694,313.58926,313.6957
2000-01-01 06:50:00,304.96686,304.96686,304.96683,304.9668,304.9668,304.96674,304.9667,304.96667,304.96664,304.9666,304.96658,304.96655,304.96652,304.96652,304.9665,304.96646,304.96643,304.96643,304.9664,304.9664,304.96637,304.96637,304.96634,304.9663,304.9663,304.96628,304.96625,304.96625,304.96622,304.96622,304.9662,304.9662,304.96616,304.96616,304.96613,304.96613,304.9661,304.9661,304.96606,304.96606,304.96603,304.96603,304.966,304.966,304.966,304.96597,304.96594,304.96594,304.9659,304.9659,304.96588,304.96588,304.96585,304.96585,304.96582,304.9658,304.9658,304.96576,304.96576,304.96573,304.96573,304.9657,304.9657,304.9657,304.96567,304.96564,304.96564,304.9656,304.9656,304.96558,304.96558,304.96555,304.9655,304.9655,304.96548,304.96548,304.96545,304.96545,304.96542,304.96542,304.9654,304.9654,304.96536,304.96533,304.96533,304.9653,304.96527,304.96527,304.96524,304.9652,304.9652,304.96518,304.96515,304.96515,304.96512,304.9651,304.9651,304.96506,304.96506,304.96503,304.96503,304.965,304.965,304.96497,304.96497,304.96494,304.96494,304.9649,304.9649,304.96487,304.96487,304.96484,304.96484,304.96484,304.9648,304.9648,304.96478,304.96478,304.96478,304.96475,304.96475,304.96472,304.96472,304.9647,304.9647,304.96466,304.96463,304.9646,304.96457,304.96454,304.9645,304.96448,304.96445,304.96442,304.9644,304.96436,304.9643,304.96426,304.9642,304.96414,304.96405,304.96396,304.96387,304.96378,304.9637,304.9636,304.9635,304.96335,304.9632,304.96304,304.9629,304.9627,304.96246,304.96216,304.9624,304.9658,304.9853,305.09793,305.52115,306.43304,307.81836,309.5232,311.2568,312.6032,313.13284,313.22958,313.29517,313.38782,313.48694,313.5893,313.6957
